ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID689505630,4/15 Stapley Cr,3,u,451500.0,15/07/2017,1.0,1.0,180.0,54.0,-37.83648,144.86296000000004
ID803155780,1/43 Abbotsford St,2,u,505000.0,27/05/2017,1.0,1.0,0.0,49.0,-37.80206,145.00015
ID490123164,145/38 Mt Alexander Rd,2,u,315000.0,28/05/2016,1.0,1.0,0.0,7.0,-37.7847,144.9383
ID300889203,28 Claire Wy,4,h,586000.0,8/07/2017,2.0,2.0,462.0,7.0,-37.851620000000004,144.66522
ID540202986,26 Ayr St,6,h,1430000.0,16/04/2016,2.0,1.0,461.0,119.0,-37.78,144.9295
ID220271840,106/26 Shuter St,3,u,565000.0,10/09/2016,2.0,1.0,0.0,18.0,-37.7672,144.9209
ID266456825,17 Station Rd,4,h,1085000.0,8/10/2016,1.0,2.0,458.0,39.0,-37.8571,144.8915
ID895933928,581 Waterdale Rd,2,h,532000.0,27/05/2017,2.0,1.0,220.0,69.0,-37.73549000000001,145.0487
ID158096238,2b Roberts Rd,3,u,850000.0,3/06/2017,2.0,1.0,307.0,59.0,-37.72649000000001,144.88488999999996
ID460267908,4/6 Pine Av,2,u,730000.0,22/07/2017,2.0,1.0,0.0,6.0,-37.88678,144.98855
ID904065676,30 Pinrush Rd,4,h,456000.0,29/07/2017,2.0,2.0,576.0,9.0,-37.69104,144.54532
ID273581446,41 Saltley St,3,t,855000.0,27/11/2016,2.0,2.0,337.0,44.0,-37.8288,144.8681
ID484855437,37/151 Fitzroy St,2,u,571000.0,12/06/2016,1.0,1.0,7458.0,18.0,-37.8591,144.97899999999996
ID415562564,258 Nicholson St,3,h,920000.0,16/07/2016,2.0,1.0,309.0,109.0,-37.806999999999995,144.898
ID429178069,268 Faraday St,1,u,435000.0,13/08/2016,1.0,1.0,0.0,19.0,-37.7982,144.9651
ID144984475,37 Lee St,3,h,589000.0,9/09/2017,2.0,2.0,544.0,23.0,-37.7687,144.75833
ID658147215,190 Gore St,2,h,1440000.0,17/09/2016,1.0,0.0,95.0,129.0,-37.8032,144.9825
ID200878382,216 Sunshine Av,3,h,572000.0,23/09/2017,1.0,2.0,554.0,44.0,-37.73522,144.82044
ID945558283,59 David St,3,h,705500.0,24/06/2017,1.0,4.0,670.0,59.0,-37.67328,145.02918
ID582861125,29 Mabel St,4,h,2216000.0,8/04/2017,2.0,0.0,670.0,89.0,-37.8378,145.089
ID472967867,25 Dickmann St,3,h,1361000.0,25/02/2017,2.0,1.0,99.0,119.0,-37.8249,144.9976
ID312855701,8 Plym St,4,h,1107000.0,22/04/2017,2.0,2.0,478.0,23.0,-37.9321,145.0361
ID878488632,4/44 Victoria St,2,u,653000.0,10/09/2016,1.0,1.0,129.0,7.0,-37.7422,144.9606
ID338474596,29 Holywood Gr,3,h,1370000.0,12/08/2017,1.0,2.0,485.0,13.0,-37.885529999999996,145.05012
ID873737507,23 Henry St,3,h,1200000.0,22/08/2016,1.0,1.0,374.0,7.0,-37.8057,144.8882
ID249478547,4 Sharp Gr,2,h,765000.0,8/10/2016,1.0,2.0,563.0,94.0,-37.723,144.96
ID196682498,143 Burnley St,2,h,777500.0,14/05/2016,1.0,1.0,151.0,119.0,-37.8171,145.009
ID624937962,4 Melliodora Pl,3,h,731000.0,18/06/2016,2.0,2.0,566.0,28.0,-37.7195,145.1034
ID939009721,15 Lilac St,4,h,1292000.0,29/04/2017,1.0,2.0,587.0,69.0,-37.9194,145.05700000000004
ID619148236,13 Bridge Rd,3,h,341000.0,15/07/2017,2.0,4.0,578.0,8.0,-37.71432,144.57431
ID327273625,7 Fairbairn Rd,3,h,520000.0,3/06/2017,2.0,2.0,535.0,39.0,-37.79414000000001,144.81855
ID939889501,3/2 Kardella St,3,u,707500.0,18/06/2016,1.0,1.0,170.0,44.0,-37.8689,145.0504
ID581726409,4/4 Powell St,1,u,401500.0,15/07/2017,1.0,1.0,10.0,59.0,-37.841570000000004,144.98935
ID232692373,2/21 Lillimur Rd,1,u,454000.0,1/07/2017,1.0,1.0,1006.0,9.0,-37.90164,145.04138999999995
ID907936620,61 Dent St,4,h,2650000.0,3/09/2016,3.0,2.0,753.0,4.0,-37.8669,145.0767
ID479845003,33 Hockey La,3,h,1255000.0,15/10/2016,2.0,2.0,308.0,99.0,-37.7759,144.9338
ID253462348,160 Bent St,4,h,1420000.0,28/05/2016,1.0,1.0,465.0,129.0,-37.7662,144.9889
ID692127960,2/44 Richardson St,3,h,825000.0,10/12/2016,1.0,3.0,477.0,64.0,-37.7499,144.9127
ID167671153,27 Norfolk Cr,3,h,710000.0,15/07/2017,1.0,1.0,540.0,51.0,-37.70636,145.05462
ID950083085,5/25 Ashley St,2,u,300000.0,26/07/2016,1.0,1.0,87.0,49.0,-37.7174,145.0016
ID309963963,18 Boase St,2,h,700000.0,3/06/2017,1.0,1.0,61.0,12.0,-37.766,144.96076000000005
ID655153011,53 Mary St,3,h,1410000.0,26/07/2016,2.0,1.0,442.0,27.0,-37.8046,145.0382
ID654832636,9 Vine Gr,2,h,1630000.0,22/07/2017,1.0,1.0,618.0,44.0,-37.89347,145.04772
ID273301106,639 Punt Rd,4,h,1855500.0,8/07/2017,2.0,1.0,176.0,139.0,-37.839859999999994,144.98598
ID249117583,34 Booth St,2,h,890000.0,24/09/2016,1.0,3.0,493.0,69.0,-37.74,144.9821
ID604631795,17 Quarry Cct,4,h,1020000.0,24/06/2017,2.0,2.0,441.0,17.0,-37.73572,144.97256000000004
ID200377088,271 Edward St,2,h,1105000.0,3/06/2017,1.0,2.0,173.0,129.0,-37.775240000000004,144.97529
ID469687172,21 Hamilton St,3,h,975000.0,13/08/2016,1.0,1.0,822.0,69.0,-37.7379,144.8854
ID898360562,138/56 Nicholson St,3,u,1090000.0,18/03/2017,2.0,2.0,4290.0,9.0,-37.8078,144.9965
ID952230950,1/3 Evans St,3,u,960000.0,15/07/2017,2.0,2.0,382.0,19.0,-37.88304,145.0969
ID571977462,33 Disraeli St,3,h,1440000.0,27/11/2016,1.0,1.0,298.0,119.0,-37.8021,145.0391
ID816044196,7/75 Rosanna Rd,2,h,490000.0,10/12/2016,1.0,1.0,187.0,39.0,-37.7518,145.0698
ID516407903,13/4 Gordon Gr,2,u,480000.0,27/06/2016,1.0,1.0,0.0,54.0,-37.8337,144.9886
ID696858265,1/143 Bradshaw St,2,u,762000.0,3/06/2017,1.0,1.0,195.0,9.0,-37.74125,144.89502
ID271273739,38 Grandview Gr,2,h,950000.0,4/06/2016,1.0,3.0,649.0,69.0,-37.9424,145.0464
ID644553337,213 Stokes St,3,h,1380000.0,28/05/2016,1.0,0.0,0.0,129.0,-37.8373,144.9397
ID518210325,21 Wolseley Gr,4,h,2405000.0,28/05/2016,1.0,2.0,695.0,49.0,-37.9262,144.9969
ID979191494,17 Gordon St,3,t,900000.0,13/05/2017,2.0,2.0,575.0,2.0,-37.8389,144.8666
ID679353089,11 Martin St,3,h,1272000.0,26/07/2016,1.0,0.0,297.0,99.0,-37.7609,145.0016
ID380541103,1/316 Tucker Rd,2,h,758000.0,4/03/2017,1.0,1.0,250.0,59.0,-37.9063,145.0535
ID972651005,30 Veronica St,2,h,825000.0,3/09/2016,2.0,1.0,176.0,11.0,-37.9237,145.0763
ID939889501,3/2 Kardella St,3,u,707500.0,18/06/2016,1.0,1.0,170.0,44.0,-37.8689,145.0504
ID913511617,16 Cliff St,3,h,1630000.0,27/11/2016,2.0,2.0,563.0,49.0,-37.7579,144.9114
ID184743280,57 Crevelli St,2,h,560000.0,1/07/2017,1.0,1.0,198.0,59.0,-37.72874,145.02988
ID624784033,51 Garfield St,3,h,1120000.0,17/06/2017,2.0,2.0,134.0,12.0,-37.811859999999996,144.99472
ID705807351,8 Princes St,3,h,1150000.0,8/04/2017,1.0,0.0,308.0,119.0,-37.8526,144.895
ID896398995,7 The Mews,3,h,710000.0,29/04/2017,1.0,4.0,990.0,69.0,-37.7928,144.8068
ID286863503,24 Highbury Cl,3,h,700000.0,19/08/2017,2.0,3.0,660.0,129.0,-37.73881,144.73543
ID275972618,47 Hoddle St,3,h,1085000.0,27/06/2016,1.0,1.0,325.0,119.0,-37.7525,144.9232
ID852094534,75 Sutherland Rd,3,h,1285000.0,25/02/2017,1.0,2.0,186.0,99.0,-37.8554,145.0173
ID853104177,18 Wigan Cl,4,h,730000.0,9/09/2017,2.0,2.0,400.0,7.0,-37.617290000000004,145.0238
ID570597804,9 Empress Rd,3,h,1864000.0,10/09/2016,2.0,1.0,405.0,69.0,-37.8203,145.0881
ID561132518,2/2 Flowerdale Rd,2,u,801000.0,19/11/2016,1.0,1.0,217.0,25.0,-37.9432,145.0348
ID768854912,93 Westmoreland Rd,2,h,715000.0,15/10/2016,1.0,2.0,588.0,64.0,-37.7674,144.8362
ID900529707,54 Dunstan Av,2,h,1110000.0,22/07/2017,1.0,0.0,196.0,97.0,-37.75815,144.97366
ID676971987,30 Waratah Dr,3,h,940000.0,23/04/2016,1.0,1.0,661.0,39.0,-37.7611,145.1168
ID741270051,63 Lovell Dr,3,h,600000.0,24/06/2017,1.0,3.0,565.0,49.0,-37.764540000000004,144.80611000000005
ID222199044,7 Danthonia St,4,h,850000.0,3/06/2017,2.0,2.0,300.0,39.0,-37.7296,144.97988
ID313932970,52 Alexander St,2,h,990000.0,18/03/2017,1.0,2.0,306.0,89.0,-37.8037,144.8893
ID911374270,39 Kinsale St,4,h,1030000.0,7/11/2016,2.0,3.0,630.0,84.0,-37.721,144.9952
ID708954588,1/32 Sutherland St,3,h,545000.0,12/11/2016,2.0,3.0,230.0,19.0,-37.7073,144.9486
ID674552129,27 Metung St,4,h,2410000.0,24/09/2016,2.0,1.0,685.0,79.0,-37.8056,145.071
ID968057560,3/367 Williamstown Rd,2,u,440000.0,8/07/2017,1.0,1.0,100.0,119.0,-37.82356,144.88191
ID273301106,639 Punt Rd,4,h,1855500.0,8/07/2017,2.0,1.0,176.0,139.0,-37.839859999999994,144.98598
ID980131891,33 Fenton St,4,h,1750000.0,17/06/2017,2.0,1.0,360.0,109.0,-37.77459,144.92993
ID299633352,186 Queens Pde,2,t,930000.0,3/09/2016,3.0,0.0,2778.0,69.0,-37.7903,144.9859
ID565530407,3/32 Iris Rd,2,u,785000.0,24/09/2016,1.0,1.0,0.0,109.0,-37.8488,145.0573
ID547875791,1/168 Beach Rd,4,h,2185000.0,8/07/2017,2.0,3.0,220.0,9.0,-38.00205,145.07853
ID958181140,5 Arnot St,3,t,1230000.0,28/05/2016,2.0,2.0,297.0,39.0,-37.9124,145.0132
ID821518736,4 Longwood Dr,3,h,557500.0,3/09/2017,1.0,2.0,654.0,69.0,-37.63923,145.05306000000004
ID378393598,10 View Ct,4,h,737500.0,27/05/2017,2.0,2.0,704.0,15.0,-37.68175,144.74087
ID830106657,10 Margot Av,4,h,1663000.0,8/07/2017,3.0,2.0,674.0,37.0,-37.77102,145.13338000000005
ID140852270,189 Rathmines St,3,h,1500000.0,27/11/2016,1.0,1.0,0.0,109.0,-37.7714,145.0173
ID999798053,17 Winter Ct,5,h,725000.0,27/05/2017,2.0,2.0,574.0,49.0,-37.66936,145.05413000000001
ID359777529,79 Bamfield Rd,3,h,885000.0,3/06/2017,1.0,1.0,592.0,59.0,-37.737359999999995,145.05603
ID507831619,14/410 Waverley Rd,3,t,922000.0,10/09/2016,2.0,2.0,0.0,19.0,-37.8782,145.0649
ID382723489,6 Berry St,2,h,900000.0,10/12/2016,1.0,0.0,95.0,119.0,-37.8193,144.9976
ID689092441,3/505 High St,2,u,515000.0,10/12/2016,1.0,1.0,743.0,134.0,-37.8017,145.0445
ID629215046,31 Orchard St,5,h,2100000.0,16/04/2016,5.0,2.0,552.0,99.0,-37.9012,144.997
ID309552044,3 Doull Ct,3,t,650000.0,3/09/2017,2.0,1.0,145.0,4.0,-37.932109999999994,145.18955
ID988583843,6 Medhurst St,3,h,980000.0,16/09/2017,1.0,1.0,590.0,59.0,-37.85029,145.13846
ID824260609,25 Smith St,2,h,1316000.0,18/03/2017,1.0,0.0,215.0,111.0,-37.869,144.9826
ID631840482,64 Magnolia Ct,4,h,1325000.0,17/09/2016,3.0,2.0,740.0,51.0,-37.7728,145.1271
ID961969614,3 Scotts Pde,4,h,1720000.0,22/08/2016,2.0,3.0,631.0,84.0,-37.7771,145.0448
ID675879350,55 Fran St,5,h,705000.0,17/09/2016,3.0,2.0,612.0,49.0,-37.7022,144.9054
ID841460177,21 Grattan St,4,h,2705000.0,25/02/2017,2.0,2.0,0.0,6.0,-37.8012,144.9689
ID834279813,4 Pacific Pl,3,h,760000.0,22/07/2017,3.0,2.0,654.0,8.0,-37.69394000000001,144.7795
ID430397701,7/37 Blyth St,2,h,730000.0,3/06/2017,1.0,1.0,134.0,49.0,-37.76569,144.9656
ID871941167,154 Milleara Rd,3,h,725000.0,4/06/2016,1.0,1.0,657.0,54.0,-37.7411,144.8638
ID150263329,220 Napier St,3,h,1160000.0,27/06/2016,1.0,1.0,651.0,19.0,-37.7416,144.9204
ID807770546,75 Victor Rd,3,t,825000.0,17/09/2016,1.0,1.0,642.0,9.0,-37.9269,145.0787
ID713900053,12 Tantani St,3,h,506000.0,15/07/2017,1.0,4.0,578.0,35.0,-38.13743,145.16702
ID545950326,32 Churchill Dr,3,h,730000.0,3/06/2017,2.0,2.0,947.0,41.0,-37.76517,145.3298
ID458213541,59A Fyffe St,3,h,1190000.0,18/03/2017,1.0,0.0,0.0,49.0,-37.7539,144.989
ID469706432,6/183 Kooyong Rd,2,u,866000.0,30/07/2016,0.0,0.0,0.0,84.0,-37.8458,145.0221
ID750818180,17 Highwood Dr,5,h,1206000.0,3/09/2017,2.0,2.0,784.0,49.0,-37.898559999999996,145.17682
ID375301228,18 Vickery St,4,h,2525000.0,9/09/2017,2.0,2.0,576.0,119.0,-37.87427,145.05014
ID147482375,1 Tynan St,3,h,1070000.0,18/03/2017,1.0,2.0,585.0,69.0,-37.7358,144.9889
ID309129025,24A South St,4,h,750074.0,19/11/2016,2.0,1.0,302.0,54.0,-37.7149,144.9474
ID309129025,24A South St,4,h,750074.0,19/11/2016,2.0,1.0,302.0,54.0,-37.7149,144.9474
ID704598267,2/80 Hawker St,2,u,480000.0,29/04/2017,1.0,1.0,128.0,10.0,-37.7216,144.8837
ID183564414,4 Brownfield St,3,h,1275000.0,12/08/2017,2.0,2.0,656.0,59.0,-37.967909999999996,145.06241
ID919497768,303/62 Altona St,1,u,355000.0,8/04/2017,1.0,1.0,2581.0,39.0,-37.7979,144.9265
ID232692373,2/21 Lillimur Rd,1,u,454000.0,1/07/2017,1.0,1.0,1006.0,9.0,-37.90164,145.04138999999995
ID685722136,4 Collegian Av,3,h,1848000.0,26/08/2017,1.0,3.0,824.0,84.0,-37.737970000000004,144.92455
ID568086991,6 Fontein St,5,h,691000.0,18/06/2016,1.0,1.0,466.0,14.0,-37.8008,144.8665
ID894784608,36/86 Burnley St,2,u,550000.0,6/08/2016,1.0,2.0,0.0,19.0,-37.815,145.0089
ID706540681,41 Essex St,3,u,630000.0,3/06/2017,1.0,1.0,365.0,20.0,-37.72737,144.94593
ID875812442,99 Christmas St,2,h,1575000.0,7/11/2016,1.0,3.0,607.0,74.0,-37.7668,145.0149
ID705211408,10/51 Stephen St,2,u,397000.0,13/05/2017,1.0,1.0,0.0,44.0,-37.8128,144.8953
ID937706515,29 Lester Av,3,h,645000.0,23/09/2017,1.0,1.0,690.0,64.0,-37.74295,144.81009
ID661257223,43 Lister Cr,4,h,540000.0,3/09/2017,2.0,2.0,650.0,24.0,-37.56284,144.71187
ID453506315,4 Lindy Ct,3,h,750000.0,19/08/2017,1.0,3.0,775.0,19.0,-37.9748,145.15213
ID453416873,2605/63 Whiteman St,2,u,590000.0,3/06/2017,2.0,1.0,0.0,10.0,-37.82586,144.957
ID208574609,36 Denmark St,3,h,1290000.0,27/11/2016,1.0,0.0,321.0,84.0,-37.8116,145.0285
ID863625761,7/44 Darling St,2,u,630000.0,17/09/2016,1.0,1.0,0.0,6.0,-37.8361,144.9921
ID788818246,3/28 Ormond Rd,2,u,432000.0,15/10/2016,1.0,1.0,0.0,41.0,-37.773,144.9303
ID949677175,39 Kiewa St,3,h,1542000.0,8/04/2017,2.0,2.0,980.0,39.0,-37.7883,145.1387
ID513771229,18 Garnett Rd,4,h,1184000.0,12/08/2017,2.0,2.0,700.0,39.0,-37.911609999999996,145.19693999999996
ID512871645,3 Cotoneaster Ct,3,h,950000.0,3/09/2017,2.0,3.0,654.0,49.0,-37.91101,145.17293
ID168501346,147 Huntingdale Rd,3,h,785000.0,19/11/2016,1.0,1.0,557.0,59.0,-37.8671,145.1117
ID162470263,15 Davey St,3,h,948000.0,12/11/2016,1.0,2.0,384.0,69.0,-37.8167,145.1373
ID299618546,17 Wentworth Cl,4,h,950000.0,3/09/2017,2.0,2.0,879.0,24.0,-37.680009999999996,145.16
ID393729261,7/5 Allard St,2,u,370000.0,27/06/2016,1.0,1.0,0.0,49.0,-37.7686,144.9421
ID978686944,12/82 Campbell Rd,2,u,400000.0,17/09/2016,1.0,1.0,0.0,54.0,-37.8339,145.0548
ID199134630,31 Milford St,2,h,1030000.0,15/10/2016,1.0,2.0,470.0,89.0,-37.8471,144.8769
ID124160790,42 Oconnor St,2,h,610000.0,28/08/2016,1.0,2.0,383.0,49.0,-37.7103,145.0037
ID306487276,9 Ripon Gr,4,h,1650000.0,18/06/2016,3.0,2.0,386.0,106.0,-37.883,144.999
ID494293973,2/17 Greene St,2,u,300000.0,22/04/2017,1.0,1.0,0.0,49.0,-37.8288,144.8711
ID559349357,14 Venetian Ct,3,h,858000.0,16/09/2017,1.0,2.0,857.0,59.0,-37.802440000000004,145.29711
ID905793662,3 Capella St,2,h,1389000.0,22/05/2016,1.0,4.0,701.0,79.0,-37.7867,145.0718
ID560090363,144 Clarendon St,3,h,1290000.0,22/05/2016,1.0,2.0,435.0,99.0,-37.7607,145.0105
ID344622484,1/129 The Parade,2,u,566000.0,15/07/2017,1.0,1.0,1017.0,47.0,-37.772259999999996,144.90941999999995
ID837785830,36 Billson St,3,h,1800000.0,17/09/2016,1.0,1.0,703.0,104.0,-37.9185,145.0138
ID425554806,109 Stewart St,3,h,1080000.0,28/08/2016,2.0,1.0,316.0,109.0,-37.7643,144.9713
ID553327723,26 Thomas St,3,h,1346000.0,10/12/2016,1.0,0.0,187.0,104.0,-37.8169,144.996
ID599336638,160 Duke St,2,h,826000.0,16/07/2016,1.0,2.0,667.0,69.0,-37.7799,144.8473
ID372991824,16/74 Denbigh Rd,2,u,486000.0,22/07/2017,1.0,2.0,0.0,59.0,-37.85549,145.0163
ID563723692,131 Lord St,4,h,3335000.0,3/12/2016,2.0,2.0,319.0,126.0,-37.8244,145.0044
ID500997045,25 Castlewellan Bvd,4,h,1111000.0,19/08/2017,2.0,2.0,2002.0,69.0,-37.69547,144.73018000000005
ID642013976,4/38 Hampton Pde,2,u,266000.0,20/05/2017,1.0,1.0,1059.0,49.0,-37.8062,144.8665
ID246371812,42 Bryden Dr,4,h,850000.0,15/07/2017,2.0,1.0,738.0,34.0,-37.89863,145.26708
ID567884723,12 McLean Ct,4,h,1440000.0,16/09/2017,3.0,6.0,717.0,34.0,-37.87831,145.24575
ID754955548,124 Powlett St,3,h,3520000.0,4/06/2016,2.0,3.0,364.0,129.0,-37.8127,144.9861
ID497367456,109 Victor Rd,4,h,1100000.0,8/10/2016,2.0,4.0,653.0,64.0,-37.9244,145.0792
ID166568584,7/7 Simpson St,2,u,430000.0,15/10/2016,1.0,1.0,0.0,49.0,-37.7813,145.0062
ID521863228,2 Kaybrook Ct,3,h,1042500.0,22/04/2017,1.0,4.0,658.0,69.0,-37.9176,145.0839
ID932715550,38 Caroline St,3,h,1538000.0,18/06/2016,1.0,2.0,287.0,49.0,-37.8292,145.046
ID556083791,1 Weston St,3,h,1860000.0,14/05/2016,1.0,4.0,671.0,59.0,-37.8117,145.0775
ID568999792,4/77 Pender St,2,u,350000.0,18/06/2016,1.0,1.0,0.0,59.0,-37.7542,145.01
ID716049722,6/210 Domain Rd,2,u,832000.0,15/10/2016,1.0,1.0,0.0,59.0,-37.8342,144.9842
ID722724141,392 Station St,2,h,2400000.0,12/11/2016,2.0,0.0,413.0,119.0,-37.7875,144.9759
ID708078445,1/34 Campbell St,2,u,525000.0,15/07/2017,1.0,1.0,0.0,39.0,-37.82118,145.24138
ID467408059,4/14 Brickwood St,2,u,858000.0,18/03/2017,1.0,1.0,107.0,69.0,-37.8958,144.9982
ID174464165,27 Snapshot Dr,5,h,1172000.0,19/11/2016,3.0,2.0,425.0,5.0,-37.7302,144.9816
ID516248204,73 Barkly St,3,h,1265000.0,27/05/2017,1.0,0.0,161.0,99.0,-37.77742,144.97388
ID628644807,396 Waterdale Rd,3,h,697500.0,12/08/2017,1.0,1.0,430.0,89.0,-37.74962,145.04658
ID574294583,8/57 Adams St,1,u,555000.0,12/11/2016,1.0,1.0,630.0,49.0,-37.8356,144.9773
ID486648450,53 Bridge St,4,h,3325000.0,25/02/2017,3.0,2.0,627.0,22.0,-37.9449,145.0068
ID891854149,124 Raleigh St,5,h,560000.0,27/05/2017,2.0,2.0,626.0,7.0,-37.67688,144.88996
ID121267221,28 Princess St,5,h,1018000.0,17/06/2017,2.0,2.0,737.0,29.0,-37.71729000000001,144.96403
ID988157154,380 Ross St,3,t,1388000.0,17/06/2017,2.0,2.0,104.0,4.0,-37.83165,144.94411000000005
ID988157154,380 Ross St,3,t,1388000.0,17/06/2017,2.0,2.0,104.0,4.0,-37.83165,144.94411000000005
ID520389849,1/33 Staughton St,2,h,280500.0,8/07/2017,1.0,1.0,180.0,29.0,-37.70411,144.57159
ID608521950,58 Scotchmer St,2,h,1345000.0,8/04/2017,1.0,0.0,176.0,139.0,-37.7831,144.9805
ID731674749,4/221 Blackshaws Rd,2,u,292000.0,28/08/2016,1.0,1.0,153.0,49.0,-37.8332,144.8649
ID121772657,2/7 Murra Ct,3,h,860000.0,17/06/2017,2.0,2.0,280.0,29.0,-37.87105,145.10198
ID605819337,5/322 Buckley St,2,u,460000.0,14/05/2016,1.0,1.0,0.0,59.0,-37.7545,144.8964
ID640668317,1/22 Rathmines St,2,u,667000.0,17/06/2017,1.0,1.0,86.0,10.0,-37.78203,145.01508
ID843609085,11 Nottingham St,5,h,1710000.0,10/09/2016,2.0,2.0,566.0,129.0,-37.7893,144.933
ID434727982,5/19 Elm St,2,u,740000.0,3/06/2017,1.0,2.0,193.0,49.0,-37.83275,145.1055
ID832085809,244a South Rd,3,h,930000.0,3/09/2016,1.0,1.0,329.0,89.0,-37.9317,145.0218
ID906214108,1/2 Dakara Cl,3,u,420000.0,22/07/2017,1.0,1.0,658.0,29.0,-37.64821,144.92526999999995
ID244338435,83A Spencer St,2,h,745000.0,6/05/2017,1.0,1.0,342.0,54.0,-37.7459,144.8962
ID437163094,2 Quarry Cct,4,h,1131000.0,8/10/2016,2.0,2.0,494.0,18.0,-37.7359,144.9711
ID597420864,13 Sussex St,5,h,1415000.0,17/09/2016,3.0,6.0,705.0,14.0,-37.864000000000004,144.8437
ID675533633,6b Howell St,3,u,845000.0,22/04/2017,1.0,2.0,242.0,23.0,-37.9302,145.0331
ID733636988,5 Hood St,2,h,1000000.0,4/03/2017,1.0,1.0,220.0,109.0,-37.8115,144.8875
ID120893791,19 Perry St,3,h,1575000.0,7/11/2016,2.0,3.0,430.0,23.0,-37.8613,144.8939
ID160205405,1/17 Albion St,2,h,981000.0,25/02/2017,1.0,0.0,159.0,89.0,-37.874,144.9933
ID253462348,160 Bent St,4,h,1420000.0,28/05/2016,1.0,1.0,465.0,129.0,-37.7662,144.9889
ID293074484,41 Queen St,3,h,1690000.0,27/06/2016,2.0,2.0,692.0,13.0,-37.9043,145.0358
ID886053104,70 Wetherby Rd,3,h,1410000.0,19/08/2017,1.0,2.0,723.0,24.0,-37.79309,145.14287
ID624750217,12 Chaucer St,5,h,2405000.0,10/12/2016,2.0,1.0,0.0,109.0,-37.7696,144.9227
ID598219772,67 Charles St,2,h,1100000.0,20/05/2017,1.0,1.0,189.0,49.0,-37.7767,144.9924
ID524219099,21 Darvall St,2,h,971000.0,4/06/2016,1.0,1.0,608.0,59.0,-37.7407,145.0612
ID542176593,2 French St,3,t,820000.0,18/03/2017,2.0,1.0,122.0,39.0,-37.8021,144.8976
ID577151146,1 Athol St,4,h,1350000.0,10/09/2016,2.0,2.0,447.0,139.0,-37.7704,144.9199
ID926167580,3/56 Beach Rd,2,u,738000.0,26/07/2016,1.0,2.0,3414.0,12.0,-37.9395,145.0001
ID277185905,3/34 Grange Rd,1,u,316000.0,20/05/2017,1.0,1.0,0.0,52.0,-37.7786,145.0253
ID904509069,7/675 Park St,1,u,418000.0,13/05/2017,1.0,1.0,0.0,49.0,-37.7783,144.9635
ID839871426,50 Hotham Rd,3,h,1015000.0,22/08/2016,1.0,1.0,643.0,69.0,-37.736,144.8839
ID205776301,44 Thompson St,3,t,1250000.0,10/09/2016,2.0,2.0,326.0,19.0,-37.903,145.0285
ID828394586,35 Chandler St,4,h,1400000.0,4/03/2017,2.0,4.0,457.0,39.0,-37.8517,144.8923
ID683259533,50 Church St,2,h,1385000.0,26/08/2017,1.0,0.0,176.0,129.0,-37.78852,144.97871999999995
ID487603733,1/91 Truganini Rd,2,u,620000.0,3/06/2017,1.0,2.0,158.0,49.0,-37.89267,145.05473999999995
ID572977180,130 Rathdowne St,4,h,1616000.0,25/02/2017,1.0,0.0,152.0,129.0,-37.7966,144.9709
ID886393224,2 Kerang Av,3,h,760000.0,8/07/2017,1.0,1.0,606.0,69.0,-37.72057,145.02615
ID990694947,6 Bass St,4,h,1625000.0,19/11/2016,2.0,2.0,620.0,107.0,-37.8279,145.121
ID431296844,45 Cuthbert St,3,h,616000.0,12/08/2017,1.0,1.0,695.0,49.0,-37.68489,144.93169
ID449677853,2/60 Budd St,3,t,887500.0,22/05/2016,2.0,1.0,81.0,19.0,-37.7961,144.9874
ID986853362,1/29 Atkinson St,3,t,905000.0,20/05/2017,1.0,2.0,418.0,64.0,-37.885999999999996,145.096
ID414182814,9 Mountain St,6,h,1800000.0,27/06/2016,2.0,2.0,870.0,119.0,-37.7517,144.9018
ID215258463,1/20 Church St,2,u,520000.0,17/06/2017,1.0,1.0,418.0,49.0,-37.83777,145.26345
ID762220546,12/132 Princes St,2,u,556000.0,16/07/2016,2.0,1.0,0.0,10.0,-37.784,144.9356
ID519345863,54 South St,5,h,1905000.0,18/03/2017,2.0,2.0,521.0,80.0,-37.7778,144.9261
ID385373603,8 Grand Bvd,3,h,881100.0,12/08/2017,2.0,4.0,786.0,59.0,-37.72532,145.12488000000005
ID487055850,25 Downing St,3,h,718000.0,13/05/2017,1.0,2.0,551.0,89.0,-37.771,144.8389
ID878854780,23/146 Power St,1,u,320000.0,3/12/2016,1.0,0.0,0.0,69.0,-37.8235,145.0258
ID860890383,3/37 Brunswick Rd,2,u,665000.0,16/07/2016,1.0,1.0,0.0,79.0,-37.7786,144.9753
ID602371210,2/123 Waterdale Rd,3,t,975000.0,24/06/2017,2.0,1.0,103.0,22.0,-37.76676,145.04333
ID651788624,3/50 Airlie Rd,3,t,960000.0,27/05/2017,2.0,2.0,397.0,16.0,-37.72331,145.11909
ID830106657,10 Margot Av,4,h,1663000.0,8/07/2017,3.0,2.0,674.0,37.0,-37.77102,145.13338000000005
ID755557751,4 Raymond St,4,h,840000.0,30/07/2016,1.0,2.0,390.0,69.0,-37.7395,144.9843
ID598219772,67 Charles St,2,h,1100000.0,20/05/2017,1.0,1.0,189.0,49.0,-37.7767,144.9924
