ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID192769932,140/73 River St,RICHMOND,604000.0,u,22/05/2016,2,2.0,2.0,0.0,10.0,-37.8189,145.0131,19905,921.14,13.952380952380953,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID786591841,25 Gray St,YARRAVILLE,706000.0,h,4/06/2016,4,1.0,0.0,165.0,119.0,-37.819,144.895,19996,566.92,11.357142857142858,0,1034.6666666666667,2190.6666666666665,217.33333333333334
ID590531260,1/10 Norma St,SUNSHINE,425500.0,u,15/10/2016,2,1.0,0.0,153.0,49.0,-37.7912,144.8439,20021,1013.91,24.555555555555557,0,1862.3333333333333,8393.666666666666,831.3333333333334
ID625926165,3/24 Davison St,RICHMOND,479000.0,u,4/03/2017,2,1.0,1.0,534.0,49.0,-37.8123,145.0081,19977,1388.14,10.125,0,885.0,1901.0,227.66666666666666
ID873740271,29 Benjamin St,SUNSHINE,611000.0,h,17/09/2016,2,1.0,2.0,204.0,94.0,-37.7938,144.8321,20021,589.92,24.555555555555557,0,1862.3333333333333,8393.666666666666,831.3333333333334
ID749410548,3/18 Balmoral St,ESSENDON,440000.0,u,6/05/2017,2,1.0,1.0,921.0,54.0,-37.749,144.9067,20037,1143.66,24.0,0,330.3333333333333,1855.0,82.0
ID716391365,54 Cooper St,ESSENDON,2335000.0,h,26/08/2017,5,2.0,6.0,1012.0,104.0,-37.74967,144.8977,20037,1774.5,24.0,0,330.3333333333333,1855.0,82.0
ID841755393,4 Cronin Ct,CHELTENHAM,1140000.0,h,1/07/2017,5,2.0,2.0,570.0,6.0,-37.96763,145.07898,19865,1995.11,44.6875,0,1288.3333333333333,4242.333333333333,480.0
ID368073988,6 Fitzgerald Rd,ESSENDON,1607500.0,h,20/05/2017,5,3.0,1.0,695.0,119.0,-37.7577,144.9267,20037,943.23,24.0,0,330.3333333333333,1855.0,82.0
ID237209503,7 Milliara St,MOUNT WAVERLEY,1640000.0,h,3/06/2017,3,1.0,2.0,911.0,49.0,-37.86906,145.14394,19897,5381.89,30.818181818181817,0,1471.0,7759.666666666667,779.6666666666666
ID446674430,92 Speight St,THORNBURY,970000.0,h,12/06/2016,2,1.0,3.0,491.0,119.0,-37.7633,145.0169,20015,1748.55,23.3,0,3304.6666666666665,7186.666666666667,857.0
ID322380270,2 Northgate Dr,BERWICK,775000.0,h,22/07/2017,4,2.0,2.0,520.0,29.0,-38.06486,145.35031,19882,2085.13,63.72727272727273,0,59.0,124.0,5.333333333333333
ID566990230,42 Matlock Rd,BORONIA,790000.0,h,29/07/2017,3,1.0,2.0,868.0,49.0,-37.85981,145.25475,19870,2331.32,45.083333333333336,0,59.0,124.0,5.333333333333333
ID195328770,413/54 Nott St,PORT MELBOURNE,516000.0,u,12/11/2016,2,1.0,1.0,0.0,15.0,-37.8407,144.9389,22180,2762.44,0.0,0,923.3333333333334,7218.333333333333,438.0
ID494776807,6/4 Belvedere Cl,MARIBYRNONG,780000.0,h,22/05/2016,3,3.0,2.0,173.0,19.0,-37.773,144.8947,20038,2300.43,22.0,0,884.0,2291.3333333333335,376.6666666666667
ID658325688,18 Melrose St,NORTH MELBOURNE,1010000.0,h,19/11/2016,2,2.0,0.0,109.0,119.0,-37.795,144.942,19972,519.61,17.0,0,101.0,365.3333333333333,28.333333333333332
ID744318533,14 Kinkora Rd,RESERVOIR,875000.0,h,29/07/2017,2,1.0,2.0,519.0,99.0,-37.73019,145.01712,20011,1278.75,31.2,0,885.0,1901.0,227.66666666666666
ID940968384,1/2 Ellesmere Rd,BURWOOD EAST,835000.0,u,29/07/2017,3,2.0,2.0,347.0,19.0,-37.85377,145.15511999999995,19898,3778.07,30.307692307692307,0,684.0,1695.6666666666667,161.0
ID772228879,2/6 Nelson Ct,AVONDALE HEIGHTS,585000.0,t,11/02/2017,2,1.0,1.0,136.0,7.0,-37.7623,144.8613,20004,3645.65,26.375,0,1672.6666666666667,10063.666666666666,646.3333333333334
ID480387049,254 Rathmines St,FAIRFIELD,2000000.0,h,22/05/2016,4,3.0,2.0,575.0,4.0,-37.7671,145.0176,19930,1345.13,22.0,0,444.3333333333333,2256.0,119.66666666666667
ID866244346,16 Muriel Ct,RESERVOIR,825000.0,h,1/07/2017,3,2.0,5.0,537.0,59.0,-37.70047,145.02881000000005,20008,1615.92,38.22222222222222,0,885.0,1901.0,227.66666666666666
ID644419362,2/237 Rosanna Rd,ROSANNA,601000.0,u,28/05/2016,3,2.0,1.0,217.0,13.0,-37.7388,145.0742,19936,842.32,31.75,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID195922676,39 Ferguson St,BRIGHTON EAST,1100000.0,h,25/02/2017,3,1.0,1.0,420.0,20.0,-37.9108,145.0121,19952,1062.39,24.5,0,2897.3333333333335,11243.0,942.0
ID900253833,31 Stanley Gr,BLACKBURN,1530000.0,h,24/06/2017,3,1.0,2.0,785.0,59.0,-37.81321,145.14635,19898,828.89,30.307692307692307,0,2524.3333333333335,12864.666666666666,738.6666666666666
ID525485776,4/29 Champion Rd,WILLIAMSTOWN NORTH,400000.0,u,8/10/2016,2,1.0,1.0,0.0,49.0,-37.8564,144.8864,19993,256.6,20.857142857142858,0,1388.3333333333333,5449.666666666667,526.6666666666666
ID370891576,8/96 Spensley St,CLIFTON HILL,556000.0,u,27/05/2017,2,1.0,0.0,0.0,51.0,-37.78745,145.00061000000005,19974,476.23,15.142857142857142,0,1097.6666666666667,5916.0,553.3333333333334
ID524050364,17 Rhodes Pde,PASCOE VALE,930000.0,h,8/10/2016,4,1.0,3.0,746.0,59.0,-37.7161,144.931,20033,859.9,34.0,0,923.3333333333334,7218.333333333333,438.0
ID669917215,44 Manning Rd,MALVERN EAST,2500000.0,h,14/05/2016,5,3.0,2.0,488.0,89.0,-37.8733,145.0507,19943,854.63,21.26923076923077,0,884.0,2291.3333333333335,376.6666666666667
ID277535291,1/60 Moonya Rd,CARNEGIE,820000.0,u,3/09/2016,3,1.0,2.0,0.0,30.0,-37.897,145.0623,19919,878.64,25.375,0,5028.333333333333,25718.666666666668,2668.0
ID796257968,502/49 Plenty Rd,PRESTON,413000.0,u,6/05/2017,2,1.0,1.0,0.0,10.0,-37.7499,145.0031,20013,548.06,26.3,0,705.3333333333334,5479.666666666667,335.0
ID957344631,17/47 Mary St,RICHMOND,1190000.0,h,17/06/2017,3,2.0,1.0,105.0,22.0,-37.82146,145.00203,19906,834.95,11.904761904761905,0,885.0,1901.0,227.66666666666666
ID690823878,11 Beena Av,CARNEGIE,1530000.0,h,8/07/2017,3,1.0,1.0,684.0,59.0,-37.8891,145.06337,19919,372.47,25.375,0,3767.6666666666665,18925.0,2042.3333333333333
ID182140188,11 Ridgeway Pde,SUNSHINE WEST,660000.0,h,18/03/2017,3,1.0,4.0,700.0,52.0,-37.7845,144.8131,20020,973.19,21.333333333333332,0,2532.3333333333335,5455.0,713.0
ID256207115,19/337 Station St,THORNBURY,900000.0,t,3/09/2017,3,2.0,2.0,120.0,19.0,-37.76343,145.02096,19930,1788.22,22.0,0,2532.3333333333335,5455.0,713.0
ID138899777,11 Childers Rd,MALVERN,1475000.0,h,27/11/2016,2,1.0,1.0,232.0,18.0,-37.8686,145.03799999999995,19944,808.43,20.8,0,884.0,2291.3333333333335,376.6666666666667
ID813790843,46 Dunne St,KINGSBURY,980000.0,h,8/10/2016,3,1.0,1.0,907.0,59.0,-37.7143,145.039,20009,2692.45,35.2,0,118.33333333333333,331.6666666666667,50.333333333333336
ID604753521,201 Hope St,BRUNSWICK WEST,711000.0,h,16/04/2016,2,1.0,1.0,177.0,109.0,-37.7619,144.9412,19967,1716.23,27.333333333333332,0,1263.6666666666667,7774.0,843.0
ID321570538,8 Nyah St,KEILOR EAST,915000.0,h,11/03/2017,3,1.0,2.0,610.0,27.0,-37.7359,144.868,20037,4796.92,24.0,0,591.6666666666666,1189.6666666666667,177.33333333333334
ID584028964,8 Cabernet Cr,BUNDOORA,940000.0,h,26/08/2017,5,3.0,2.0,593.0,94.0,-37.68878,145.05795,19984,3357.98,37.666666666666664,0,684.0,1695.6666666666667,161.0
ID336381037,2 Hazel Gr,PASCOE VALE,915000.0,h,10/12/2016,2,1.0,3.0,629.0,44.0,-37.7312,144.9399,20034,1031.64,31.0,0,923.3333333333334,7218.333333333333,438.0
ID663043398,193 Edwardes St,RESERVOIR,915000.0,h,8/10/2016,3,3.0,2.0,618.0,59.0,-37.7154,144.9962,20010,964.92,34.2,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID665231727,1/10 Reno Rd,SANDRINGHAM,1235000.0,h,29/07/2017,4,2.0,2.0,404.0,94.0,-37.95882,145.02138,19948,1752.82,33.5,0,101.66666666666667,251.33333333333334,18.666666666666668
ID228778813,16 Burton St,BALWYN NORTH,2050000.0,h,27/05/2017,4,3.0,2.0,526.0,13.0,-37.80365,145.09048,19896,2199.12,28.76923076923077,0,959.0,4476.666666666667,324.0
ID823229947,10 Altona St,KENSINGTON,905000.0,h,8/10/2016,2,2.0,1.0,138.0,20.0,-37.799,144.9276,20026,196.53,6.4,0,369.3333333333333,971.0,95.33333333333333
ID611693917,94 Mason St,NEWPORT,801000.0,h,18/06/2016,2,1.0,1.0,343.0,99.0,-37.8414,144.8752,19994,752.84,16.310344827586206,0,101.0,365.3333333333333,28.333333333333332
ID979595375,89 Cruikshank St,PORT MELBOURNE,1470000.0,h,4/06/2016,3,1.0,0.0,153.0,139.0,-37.8382,144.9469,20043,2266.02,0.0,1,923.3333333333334,7218.333333333333,438.0
ID806824750,1 Chatsworth Rd,PRAHRAN,1090000.0,h,10/09/2016,2,1.0,1.0,158.0,49.0,-37.8531,145.0063,19946,717.14,18.214285714285715,0,923.3333333333334,7218.333333333333,438.0
ID491785192,60 Wonganella Dr,KEILOR EAST,680000.0,h,27/06/2016,3,1.0,2.0,558.0,39.0,-37.7305,144.8646,20033,5202.66,34.0,0,771.3333333333334,1545.3333333333333,210.33333333333334
ID411443131,18 Brennan St,MELTON SOUTH,460000.0,h,19/08/2017,3,1.0,1.0,602.0,39.0,-37.70484,144.57261,19980,172.33,39.6,0,50.333333333333336,68.0,12.0
ID780147154,29 Fairmount Rd,HAWTHORN EAST,3600000.0,h,23/09/2017,3,2.0,2.0,848.0,90.0,-37.83543,145.04606,19903,1450.78,17.904761904761905,1,1253.6666666666667,7401.333333333333,484.6666666666667
ID756982940,286 Barkly St,BRUNSWICK,1200000.0,h,22/04/2017,1,1.0,0.0,225.0,7.0,-37.7761,144.9593,19969,134.1,24.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID390920669,2/8 Thomas St,PORT MELBOURNE,880000.0,h,10/12/2016,2,1.0,2.0,163.0,39.0,-37.8359,144.9358,22180,2425.43,0.0,0,923.3333333333334,7218.333333333333,438.0
ID623899099,33 North St,AIRPORT WEST,720000.0,h,25/02/2017,3,1.0,1.0,585.0,44.0,-37.72,144.878,20033,3838.8,34.0,0,1214.6666666666667,5603.666666666667,375.3333333333333
ID173354488,42 Parry Rd,ELTHAM NORTH,967500.0,h,24/06/2017,3,1.0,2.0,768.0,34.0,-37.69031,145.14557,19988,2210.26,52.0,0,318.3333333333333,497.0,140.66666666666666
ID788643011,4/18 Shaftesbury St,ESSENDON,280000.0,u,27/05/2017,1,1.0,1.0,28.0,49.0,-37.75209,144.92255,20036,561.45,27.0,0,330.3333333333333,1855.0,82.0
ID480346556,15 Down St,RESERVOIR,780000.0,h,17/09/2016,3,1.0,2.0,464.0,99.0,-37.7245,145.004,20011,447.68,31.2,1,1118.3333333333333,2578.6666666666665,260.3333333333333
ID836690948,18 Russell St,CAMBERWELL,2600000.0,h,7/05/2016,4,2.0,2.0,600.0,122.0,-37.8237,145.0638,19892,456.81,21.785714285714285,0,5028.333333333333,25718.666666666668,2668.0
ID279125795,13 Seggan Cir,GOWANBRAE,500000.0,h,4/03/2017,3,2.0,1.0,140.0,14.0,-37.7071,144.8959,20032,1899.25,36.0,0,1841.6666666666667,9184.666666666666,533.3333333333334
ID243145012,40 Ironbark Dr,TEMPLESTOWE LOWER,1150000.0,h,4/06/2016,8,4.0,3.0,668.0,54.0,-37.7733,145.1198,20042,5113.87,25.775,0,3304.6666666666665,7186.666666666667,857.0
ID982886909,147A Male St,BRIGHTON,1037000.0,t,25/02/2017,2,1.0,2.0,125.0,10.0,-37.9078,145.0051,19952,391.35,24.5,0,2897.3333333333335,11243.0,942.0
ID612237504,50 Killara St,SUNSHINE WEST,690000.0,h,18/03/2017,3,1.0,0.0,540.0,52.0,-37.789,144.8195,20021,1178.03,24.555555555555557,0,2532.3333333333335,5455.0,713.0
ID558493204,15 Edinburgh Rd,BAYSWATER,900000.0,h,8/07/2017,5,2.0,2.0,942.0,12.0,-37.85721,145.26305,19870,1780.24,45.083333333333336,0,97.66666666666667,233.33333333333334,26.333333333333332
ID584150180,83 Challis St,NEWPORT,1220000.0,h,10/09/2016,5,3.0,2.0,681.0,99.0,-37.8426,144.8731,19994,923.11,16.310344827586206,0,101.0,365.3333333333333,28.333333333333332
ID262270988,22 Glass St,RICHMOND,1301000.0,h,3/06/2017,3,1.0,1.0,163.0,29.0,-37.82434,145.00489,19906,428.27,11.904761904761905,0,885.0,1901.0,227.66666666666666
ID418170871,22 Alfred St,SEDDON,1080000.0,h,18/03/2017,3,1.0,0.0,234.0,119.0,-37.8051,144.8858,20023,368.75,19.4,0,885.0,1901.0,227.66666666666666
ID929557136,17 Stephens St,BALWYN NORTH,3360000.0,h,16/04/2016,4,3.0,1.0,904.0,16.0,-37.797,145.086,19896,3030.29,28.76923076923077,0,1242.3333333333333,6182.333333333333,410.0
ID897071876,5/61 Ormond Rd,ELWOOD,572500.0,u,28/08/2016,2,2.0,1.0,1307.0,59.0,-37.8838,144.9853,19955,1238.67,19.5,0,2176.3333333333335,12155.666666666666,675.3333333333334
ID207850846,8 Turin Pl,KEILOR LODGE,640000.0,h,1/07/2017,4,2.0,1.0,729.0,32.0,-37.70115,144.80144,20000,2400.9,37.375,0,1360.6666666666667,6408.666666666667,691.6666666666666
ID547865870,9 Nicholson St,SOUTH YARRA,1405000.0,h,22/04/2017,2,1.0,0.0,219.0,139.0,-37.8424,144.9867,19959,662.89,12.571428571428571,0,1245.0,3886.0,447.6666666666667
ID739247052,31a Douglas St,ASHWOOD,1045000.0,u,4/03/2017,3,2.0,2.0,467.0,69.0,-37.8639,145.0968,19848,1375.27,30.666666666666668,0,1672.6666666666667,10063.666666666666,646.3333333333334
ID554470101,403/64 Wellington St,ST KILDA,460000.0,u,1/07/2017,2,1.0,1.0,0.0,26.0,-37.85709,144.9873,19957,431.89,15.5,0,1412.0,6364.0,699.3333333333334
ID361959318,19 Alston St,THORNBURY,1250000.0,h,24/06/2017,3,1.0,2.0,695.0,59.0,-37.75506,145.01841000000005,20014,1746.01,25.3,0,2532.3333333333335,5455.0,713.0
ID898026171,3/191 Balwyn Rd,BALWYN NORTH,1238000.0,t,27/11/2016,3,2.0,2.0,186.0,9.0,-37.8028,145.0828,19893,2417.91,23.76923076923077,0,1242.3333333333333,6182.333333333333,410.0
ID168446598,1/21 Jones St,BRUNSWICK,542000.0,h,22/05/2016,2,1.0,1.0,0.0,129.0,-37.7618,144.9662,19967,489.38,27.333333333333332,0,1263.6666666666667,7774.0,843.0
ID562199314,66 Union Rd,SURREY HILLS,2290000.0,h,12/08/2017,4,2.0,2.0,910.0,3.0,-37.82933,145.09642,19895,612.87,25.5,0,2532.3333333333335,5455.0,713.0
ID874537534,7 Wirilda Cr,FRANKSTON NORTH,570000.0,h,29/07/2017,3,1.0,4.0,632.0,59.0,-38.11984,145.16208999999995,19856,2356.06,66.81818181818181,0,517.3333333333334,2973.0,288.6666666666667
ID654150207,3 Donald St,SUNSHINE,816000.0,h,15/10/2016,3,1.0,1.0,511.0,61.0,-37.7906,144.8387,20021,561.31,24.555555555555557,1,1862.3333333333333,8393.666666666666,831.3333333333334
ID777135424,57 Wonganella Dr,KEILOR EAST,757000.0,h,7/11/2016,3,2.0,1.0,532.0,59.0,-37.7295,144.8644,20033,5190.97,34.0,0,771.3333333333334,1545.3333333333333,210.33333333333334
ID228948413,25 Cobden St,SOUTH MELBOURNE,1200000.0,h,13/08/2016,3,2.0,0.0,113.0,109.0,-37.8346,144.9688,19854,1821.06,3.1806451612903226,0,1568.6666666666667,4937.333333333333,608.0
ID409916063,8 Skipton Rd,HUGHESDALE,1350000.0,h,12/11/2016,3,1.0,2.0,698.0,49.0,-37.8982,145.0806,19918,452.01,27.35483870967742,0,771.3333333333334,1545.3333333333333,210.33333333333334
ID926167580,3/56 Beach Rd,HAMPTON,738000.0,u,26/07/2016,2,1.0,2.0,3414.0,12.0,-37.9395,145.0001,19949,207.91,31.5,0,2345.6666666666665,12225.333333333334,725.3333333333334
ID425435505,28 Kintore St,CAMBERWELL,5020000.0,h,20/05/2017,4,4.0,3.0,892.0,129.0,-37.823,145.0621,19853,497.19,19.15625,0,3767.6666666666665,18925.0,2042.3333333333333
ID645600931,16 Cooper Av,GLEN WAVERLEY,1292000.0,h,19/08/2017,4,2.0,2.0,768.0,49.0,-37.89965,145.17135,19914,5181.54,37.0,0,56.333333333333336,98.33333333333333,19.0
ID422922119,48 Crevelli St,RESERVOIR,526250.0,h,8/07/2017,3,1.0,1.0,308.0,79.0,-37.72828,145.03033,20010,2414.6,34.2,0,885.0,1901.0,227.66666666666666
ID873737507,23 Henry St,SEDDON,1200000.0,h,22/08/2016,3,1.0,1.0,374.0,7.0,-37.8057,144.8882,20024,457.54,17.4,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID708131373,108 Mason St,NEWPORT,820000.0,t,27/06/2016,4,2.0,2.0,753.0,13.0,-37.8413,144.8741,19994,849.89,16.310344827586206,0,101.0,365.3333333333333,28.333333333333332
ID673861873,1/1 Gregory St,OAK PARK,647000.0,u,3/12/2016,3,1.0,2.0,250.0,119.0,-37.7232,144.9148,20033,831.61,34.0,0,184.0,440.6666666666667,48.666666666666664
ID825572271,478 Waterdale Rd,HEIDELBERG HEIGHTS,770000.0,h,19/11/2016,8,4.0,4.0,638.0,59.0,-37.7426,145.048,19936,1597.12,31.75,0,1570.3333333333333,10887.333333333334,1240.6666666666667
ID962809512,2/6 Murra Ct,ASHWOOD,700000.0,u,22/08/2016,2,1.0,2.0,192.0,12.0,-37.8709,145.102,19847,1984.39,31.666666666666668,0,2184.3333333333335,12675.333333333334,826.6666666666666
ID461012468,3 Walkers Rd,CARRUM,845000.0,h,3/06/2017,4,2.0,2.0,633.0,89.0,-38.0781,145.12429,19858,392.88,60.583333333333336,0,5.0,73.0,1.0
ID513119574,3/593 High Street Rd,MOUNT WAVERLEY,572000.0,u,3/06/2017,2,1.0,1.0,173.0,49.0,-37.87142,145.14503,19897,5649.89,30.818181818181817,0,1471.0,7759.666666666667,779.6666666666666
ID764360921,56 Tennyson St,KENSINGTON,1050000.0,h,4/06/2016,3,1.0,1.0,274.0,119.0,-37.7984,144.929,20026,335.12,6.4,0,369.3333333333333,971.0,95.33333333333333
ID865445884,36 Southern Rd,HEIDELBERG HEIGHTS,758500.0,h,10/09/2016,4,2.0,3.0,510.0,6.0,-37.7427,145.0547,19936,1007.24,31.75,0,1570.3333333333333,10887.333333333334,1240.6666666666667
ID757539108,111/112 Pier St,ALTONA,440000.0,u,11/02/2017,2,1.0,1.0,0.0,54.0,-37.8659,144.83100000000005,19926,182.95,26.428571428571427,0,2494.6666666666665,11307.0,1410.0
ID224832408,6 Virtue Wy,CRAIGIEBURN,595000.0,h,22/07/2017,4,2.0,2.0,420.0,4.0,-37.59386,144.90008999999995,40221,3914.35,49.0,0,1288.3333333333333,4242.333333333333,480.0
ID496418540,6/305 Albion St,BRUNSWICK,279500.0,u,15/10/2016,1,1.0,1.0,0.0,49.0,-37.7597,144.9548,19967,545.53,27.333333333333332,0,1263.6666666666667,7774.0,843.0
ID943708012,32 Hooker Rd,WERRIBEE,515000.0,h,23/09/2017,3,2.0,1.0,517.0,34.0,-37.89423,144.64131,19921,1831.92,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0
ID758944440,18 Yorkshire St,RICHMOND,1530000.0,h,24/06/2017,3,1.0,2.0,187.0,119.0,-37.83199000000001,144.99909,19906,892.81,11.904761904761905,0,885.0,1901.0,227.66666666666666
ID676532635,55 Milroy St,BRIGHTON EAST,1900000.0,h,29/04/2017,5,3.0,2.0,583.0,10.0,-37.9057,145.0101,19952,664.49,24.5,0,2897.3333333333335,11243.0,942.0
ID640076271,5/57 Blyth St,ALTONA,730000.0,u,28/05/2016,3,2.0,1.0,70.0,5.0,-37.868,144.8285,19926,138.29,26.428571428571427,0,3308.3333333333335,15607.0,1809.6666666666667
ID953350519,282 Glenlyon Rd,FITZROY NORTH,1141000.0,h,16/04/2016,3,1.0,1.0,378.0,129.0,-37.7739,144.9819,20017,1068.71,19.3,0,2649.0,12095.333333333334,939.0
ID548414296,6 Manyung Ct,SEAFORD,770000.0,h,9/09/2017,3,1.0,1.0,591.0,56.0,-38.09864,145.13128999999995,19857,656.23,63.81818181818182,0,101.66666666666667,251.33333333333334,18.666666666666668
ID483182800,17 Myrtle St,CLIFTON HILL,1435000.0,h,10/09/2016,2,1.0,2.0,239.0,119.0,-37.7918,144.997,19974,376.53,15.142857142857142,0,1460.3333333333333,7810.666666666667,676.6666666666666
ID821846635,54 Railway Pde,PASCOE VALE,900000.0,h,10/12/2016,3,1.0,1.0,570.0,69.0,-37.7273,144.9274,20034,391.03,31.0,0,923.3333333333334,7218.333333333333,438.0
ID491456326,10 Sunninghill Ct,MITCHAM,990000.0,h,27/05/2017,4,2.0,2.0,708.0,59.0,-37.80601,145.20106,19900,1556.57,34.666666666666664,0,1471.0,7759.666666666667,779.6666666666666
ID992897246,5/72 Dover Rd,WILLIAMSTOWN,450000.0,u,14/05/2016,2,1.0,2.0,0.0,24.0,-37.8536,144.899,19993,966.71,20.857142857142858,0,1388.3333333333333,5449.666666666667,526.6666666666666
ID944080109,4/26 Acheron Av,RESERVOIR,495000.0,u,22/07/2017,2,1.0,1.0,134.0,6.0,-37.7216,145.0178,20010,1086.53,34.2,0,885.0,1901.0,227.66666666666666
ID958940987,7 Botanic Dr,DONCASTER,1810000.0,h,28/05/2016,4,2.0,4.0,769.0,49.0,-37.7781,145.1337,20042,4703.07,25.775,0,2176.3333333333335,12155.666666666666,675.3333333333334
ID645951844,18 Middle Rd,CAMBERWELL,2700000.0,h,17/09/2016,5,3.0,2.0,802.0,25.0,-37.8442,145.0578,19851,1448.81,24.75,0,5028.333333333333,25718.666666666668,2668.0
ID362324261,11 Wheatley Rd,BENTLEIGH,1860000.0,h,12/11/2016,4,2.0,3.0,855.0,89.0,-37.9163,145.0324,19939,422.51,35.15384615384615,0,1242.3333333333333,6182.333333333333,410.0
ID458770191,28 Papua St,WATSONIA,701000.0,h,28/05/2016,2,1.0,2.0,762.0,49.0,-37.7112,145.0861,19984,204.91,37.666666666666664,0,822.0,3721.0,279.6666666666667
ID596693802,49 Grove Rd,HAWTHORN,3335000.0,h,3/06/2017,4,2.0,2.0,371.0,129.0,-37.81474,145.02608999999995,19905,837.23,13.952380952380953,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID849625974,10 Cliff St,BRUNSWICK,772000.0,h,28/08/2016,1,1.0,1.0,147.0,129.0,-37.7643,144.9584,19968,394.82,25.333333333333332,0,1263.6666666666667,7774.0,843.0
ID164243396,1 Rocke St,IVANHOE,1300000.0,h,7/11/2016,4,1.0,1.0,586.0,74.0,-37.7726,145.0396,19932,281.06,26.0,0,771.3333333333334,1545.3333333333333,210.33333333333334
ID739799747,10 Crown St,FLEMINGTON,870000.0,h,8/10/2016,3,2.0,0.0,167.0,49.0,-37.7869,144.9228,20040,545.62,18.0,0,2649.0,12095.333333333334,939.0
ID727502922,2 Amaroo Ct,BURWOOD EAST,1088000.0,h,1/07/2017,4,1.0,1.0,536.0,14.0,-37.8534,145.14218,19897,3633.46,30.818181818181817,0,684.0,1695.6666666666667,161.0
ID516647813,6/137 Hickford St,RESERVOIR,530000.0,t,8/10/2016,3,2.0,1.0,229.0,11.0,-37.7036,145.0145,20009,649.21,35.2,0,1118.3333333333333,2578.6666666666665,260.3333333333333
ID492361755,1/19 Cameron Rd,ESSENDON,691000.0,u,25/02/2017,2,1.0,1.0,201.0,24.0,-37.7454,144.928,20035,210.15,29.0,0,330.3333333333333,1855.0,82.0
ID437586267,15/496 Dandenong Rd,CAULFIELD NORTH,450000.0,u,18/03/2017,2,1.0,1.0,1092.0,5.0,-37.8647,145.0232,19944,562.76,20.8,0,1593.3333333333333,6648.333333333333,530.0
ID757670073,19 Newry St,WINDSOR,1320000.0,h,28/05/2016,3,1.0,0.0,365.0,5.0,-37.8554,145.0001,19957,712.55,15.5,0,1388.3333333333333,5449.666666666667,526.6666666666666
ID982897552,85 Nepean Hwy,ASPENDALE,1300000.0,h,16/09/2017,3,2.0,2.0,673.0,69.0,-38.02094,145.09736999999996,19862,815.11,52.53846153846154,0,85.66666666666667,161.33333333333334,20.333333333333332
ID998105016,20 Kooyong Rd,ARMADALE,1715000.0,t,16/09/2017,3,3.0,1.0,1889.0,99.0,-37.86109,145.01994,19945,519.06,19.214285714285715,0,2494.6666666666665,11307.0,1410.0
ID711393190,32 Lobb St,BRUNSWICK,820000.0,t,25/02/2017,3,2.0,2.0,4668.0,8.0,-37.7687,144.9649,19968,480.11,25.333333333333332,0,941.3333333333334,5813.0,575.6666666666666
ID406304256,504/26 Shuter St,MOONEE PONDS,670000.0,u,3/09/2016,3,2.0,2.0,0.0,19.0,-37.7672,144.9209,20038,225.96,22.0,0,389.3333333333333,708.6666666666666,87.66666666666667
ID243328564,49/2 Exhibition St,MELBOURNE,659000.0,u,10/09/2016,1,1.0,1.0,0.0,13.0,-37.8157,144.9727,19843,517.51,6.100558659217877,0,389.3333333333333,708.6666666666666,87.66666666666667
ID956983812,25 Bolinda Rd,BALWYN NORTH,1905000.0,h,3/12/2016,4,2.0,2.0,647.0,64.0,-37.7917,145.0868,19896,3498.56,28.76923076923077,1,1242.3333333333333,6182.333333333333,410.0
ID776083809,205/15 Pickles St,PORT MELBOURNE,600000.0,u,29/04/2017,2,1.0,1.0,0.0,14.0,-37.8443,144.9442,20043,2981.66,0.0,1,705.3333333333334,5479.666666666667,335.0
ID156066802,9 Middleton St,BRAYBROOK,834500.0,h,9/09/2017,3,1.0,4.0,685.0,74.0,-37.78481,144.8623,20022,1608.52,21.4,0,2897.3333333333335,11243.0,942.0
ID932460817,5 Tarnook Ct,DINGLEY VILLAGE,854000.0,h,15/07/2017,4,2.0,2.0,676.0,44.0,-37.97936,145.13302,19891,3648.94,41.46153846153846,0,3327.0,11071.666666666666,1069.3333333333333
ID515447788,1/68 Edgar St,KINGSVILLE,677200.0,h,3/12/2016,2,2.0,1.0,180.0,8.0,-37.8115,144.8763,19996,1293.08,11.357142857142858,0,118.33333333333333,331.6666666666667,50.333333333333336
ID714040243,2/2 Dundas St,THORNBURY,450000.0,u,18/03/2017,2,1.0,1.0,0.0,49.0,-37.7526,145.0023,20014,426.82,25.3,0,2532.3333333333335,5455.0,713.0
ID526012702,2/9 Grace St,ESSENDON NORTH,800000.0,t,17/06/2017,3,2.0,1.0,161.0,7.0,-37.73566,144.89368000000005,20036,2722.26,27.0,0,330.3333333333333,1855.0,82.0
ID764705812,150 Page St,MIDDLE PARK,1750000.0,h,27/05/2017,3,2.0,0.0,138.0,134.0,-37.84962,144.95856,19958,2751.25,13.5,0,313.3333333333333,545.3333333333334,65.66666666666667
